,Sex_female,Age,Pclass2_1ra,Pclass2_2da,Family,Family2_couple,Family2_family,Fare2,Cabin2,Embarked2_C,Embarked2_Q,Embarked2_X
508,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.158063685471443,0.0,0.0,0.0,0.0
509,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.05171190165724,0.0,0.0,0.0,0.0
510,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
511,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
512,0.0,36.0,1.0,0.0,0.0,0.0,0.0,3.3064287218760624,1.0,0.0,0.0,0.0
513,1.0,54.0,1.0,0.0,1.0,1.0,0.0,4.100989104940769,0.0,1.0,0.0,0.0
514,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.139571923732859,0.0,0.0,0.0,0.0
515,0.0,47.0,1.0,0.0,0.0,0.0,0.0,3.5559421706858756,1.0,0.0,0.0,0.0
516,1.0,34.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,1.0,0.0,0.0,0.0
517,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.224857896545748,0.0,0.0,1.0,0.0
518,1.0,36.0,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
519,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
520,1.0,30.0,1.0,0.0,0.0,0.0,0.0,4.548599834499697,1.0,0.0,0.0,0.0
521,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
522,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1071782966514356,0.0,1.0,0.0,0.0
523,1.0,44.0,1.0,0.0,1.0,1.0,0.0,4.077184839375167,1.0,1.0,0.0,0.0
524,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
525,0.0,40.5,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
526,1.0,50.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0
527,0.0,30.0,1.0,0.0,0.0,0.0,0.0,5.406181146423973,1.0,0.0,0.0,0.0
528,0.0,39.0,0.0,0.0,0.0,0.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
529,0.0,23.0,0.0,1.0,3.0,0.0,1.0,2.5257286443082556,0.0,0.0,0.0,0.0
530,1.0,2.0,0.0,1.0,2.0,0.0,1.0,3.295836866004329,0.0,0.0,0.0,0.0
531,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
532,0.0,17.0,0.0,0.0,2.0,0.0,1.0,2.1076888046179385,0.0,1.0,0.0,0.0
533,1.0,24.0,0.0,0.0,2.0,0.0,1.0,3.1509523813392697,0.0,1.0,0.0,0.0
534,1.0,30.0,0.0,0.0,0.0,0.0,0.0,2.2682524139135403,0.0,0.0,0.0,0.0
535,1.0,7.0,0.0,1.0,2.0,0.0,1.0,3.305053521109253,0.0,0.0,0.0,0.0
536,0.0,45.0,1.0,0.0,0.0,0.0,0.0,3.3160025355989236,1.0,0.0,0.0,0.0
537,1.0,30.0,1.0,0.0,0.0,0.0,0.0,4.676792929661059,0.0,1.0,0.0,0.0
538,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.740840023925201,0.0,0.0,0.0,0.0
539,1.0,22.0,1.0,0.0,2.0,0.0,1.0,3.9219733362813143,1.0,1.0,0.0,0.0
540,1.0,36.0,1.0,0.0,2.0,0.0,1.0,4.276666119016055,1.0,0.0,0.0,0.0
541,1.0,9.0,0.0,0.0,6.0,0.0,1.0,3.4742929367327062,0.0,0.0,0.0,0.0
542,1.0,11.0,0.0,0.0,6.0,0.0,1.0,3.4742929367327062,0.0,0.0,0.0,0.0
543,0.0,32.0,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
544,0.0,50.0,1.0,0.0,1.0,1.0,0.0,4.676792929661059,1.0,1.0,0.0,0.0
545,0.0,64.0,1.0,0.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
546,1.0,19.0,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
547,0.0,29.0,0.0,1.0,0.0,0.0,0.0,2.6988412620169004,0.0,1.0,0.0,0.0
548,0.0,33.0,0.0,0.0,2.0,0.0,1.0,3.0692150503137943,0.0,0.0,0.0,0.0
549,0.0,8.0,0.0,1.0,2.0,0.0,1.0,3.6309854756950335,0.0,0.0,0.0,0.0
550,0.0,17.0,1.0,0.0,2.0,0.0,1.0,4.717456363787216,1.0,1.0,0.0,0.0
551,0.0,27.0,0.0,1.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
552,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.17806441028492,0.0,0.0,1.0,0.0
553,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.1071782966514356,0.0,1.0,0.0,0.0
554,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
555,0.0,62.0,1.0,0.0,0.0,0.0,0.0,3.3160025355989236,0.0,0.0,0.0,0.0
556,1.0,48.0,1.0,0.0,1.0,1.0,0.0,3.703768066607687,1.0,1.0,0.0,0.0
557,0.0,30.0,1.0,0.0,0.0,0.0,0.0,5.4316456135398825,0.0,1.0,0.0,0.0
558,1.0,39.0,1.0,0.0,2.0,0.0,1.0,4.390118804571218,1.0,0.0,0.0,0.0
559,1.0,36.0,0.0,0.0,1.0,1.0,0.0,2.91235066461494,0.0,0.0,0.0,0.0
560,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
561,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
562,0.0,28.0,0.0,1.0,0.0,0.0,0.0,2.6741486494265287,0.0,0.0,0.0,0.0
563,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
564,1.0,23.5,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
565,0.0,24.0,0.0,0.0,2.0,0.0,1.0,3.224857896545748,0.0,0.0,0.0,0.0
566,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
567,1.0,29.0,0.0,0.0,4.0,0.0,1.0,3.0944457464900235,0.0,0.0,0.0,0.0
568,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
569,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.180891922715322,0.0,0.0,0.0,0.0
570,0.0,62.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0
571,1.0,53.0,1.0,0.0,2.0,0.0,1.0,3.960416900617205,1.0,0.0,0.0,0.0
572,0.0,36.0,1.0,0.0,0.0,0.0,0.0,3.3100867049215847,1.0,0.0,0.0,0.0
573,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
574,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
575,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.740840023925201,0.0,0.0,0.0,0.0
576,1.0,34.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
577,1.0,39.0,1.0,0.0,1.0,1.0,0.0,4.041295341132285,1.0,0.0,0.0,0.0
578,1.0,18.0,0.0,0.0,1.0,1.0,0.0,2.738146075922933,0.0,1.0,0.0,0.0
579,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
580,1.0,25.0,0.0,1.0,2.0,0.0,1.0,3.4339872044851463,0.0,0.0,0.0,0.0
581,1.0,39.0,1.0,0.0,2.0,0.0,1.0,4.717456363787216,1.0,1.0,0.0,0.0
582,0.0,54.0,0.0,1.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
583,0.0,36.0,1.0,0.0,0.0,0.0,0.0,3.716616209085536,1.0,1.0,0.0,0.0
584,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.2734137156937657,0.0,1.0,0.0,0.0
585,1.0,18.0,1.0,0.0,2.0,0.0,1.0,4.390118804571218,1.0,0.0,0.0,0.0
586,0.0,47.0,0.0,1.0,0.0,0.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0
587,0.0,60.0,1.0,0.0,2.0,0.0,1.0,4.384523514872469,1.0,1.0,0.0,0.0
588,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
589,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
590,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.094945728215801,0.0,0.0,0.0,0.0
591,1.0,52.0,1.0,0.0,1.0,1.0,0.0,4.37281811610993,1.0,1.0,0.0,0.0
592,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.1102132003465894,0.0,0.0,0.0,0.0
593,1.0,24.0,0.0,0.0,2.0,0.0,1.0,2.169053700369523,0.0,0.0,1.0,0.0
594,0.0,37.0,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
595,0.0,36.0,0.0,0.0,2.0,0.0,1.0,3.224857896545748,0.0,0.0,0.0,0.0
596,1.0,32.5,0.0,1.0,0.0,0.0,0.0,3.5263605246161616,0.0,0.0,0.0,0.0
597,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1071782966514356,0.0,1.0,0.0,0.0
599,0.0,49.0,1.0,0.0,1.0,1.0,0.0,4.0592215752427645,1.0,1.0,0.0,0.0
600,1.0,24.0,0.0,1.0,3.0,0.0,1.0,3.332204510175204,0.0,0.0,0.0,0.0
601,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
602,0.0,45.25,1.0,0.0,0.0,0.0,0.0,3.770459441106359,0.0,0.0,0.0,0.0
603,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
604,0.0,35.0,1.0,0.0,0.0,0.0,0.0,3.3160025355989236,0.0,1.0,0.0,0.0
605,0.0,36.0,0.0,0.0,1.0,1.0,0.0,2.806386101823072,0.0,0.0,0.0,0.0
606,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
607,0.0,27.0,1.0,0.0,0.0,0.0,0.0,3.449987545831587,0.0,0.0,0.0,0.0
608,1.0,22.0,0.0,1.0,3.0,0.0,1.0,3.751365871125377,0.0,1.0,0.0,0.0
609,1.0,40.0,1.0,0.0,0.0,0.0,0.0,5.039951348430309,1.0,0.0,0.0,0.0
610,1.0,39.0,0.0,0.0,6.0,0.0,1.0,3.4742929367327062,0.0,0.0,0.0,0.0
611,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.085672091430472,0.0,0.0,0.0,0.0
612,1.0,18.0,0.0,0.0,1.0,1.0,0.0,2.803360380906535,0.0,0.0,1.0,0.0
613,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
614,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
615,1.0,24.0,0.0,1.0,3.0,0.0,1.0,4.189654742026425,0.0,0.0,0.0,0.0
616,0.0,34.0,0.0,0.0,2.0,0.0,1.0,2.7343675094195836,0.0,0.0,0.0,0.0
617,1.0,26.0,0.0,0.0,1.0,1.0,0.0,2.8390784635086144,0.0,0.0,0.0,0.0
618,1.0,4.0,0.0,1.0,3.0,0.0,1.0,3.688879454113936,1.0,0.0,0.0,0.0
619,0.0,26.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0
620,0.0,27.0,0.0,0.0,1.0,1.0,0.0,2.737880811060884,0.0,1.0,0.0,0.0
621,0.0,42.0,1.0,0.0,1.0,1.0,0.0,3.980694225190728,1.0,0.0,0.0,0.0
622,0.0,20.0,0.0,0.0,2.0,0.0,1.0,2.817902613071225,0.0,1.0,0.0,0.0
623,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.180891922715322,0.0,0.0,0.0,0.0
624,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.8390784635086144,0.0,0.0,0.0,0.0
625,0.0,61.0,1.0,0.0,0.0,0.0,0.0,3.5061818266142577,1.0,0.0,0.0,0.0
626,0.0,57.0,0.0,1.0,0.0,0.0,0.0,2.5915163848462583,0.0,0.0,1.0,0.0
627,1.0,21.0,1.0,0.0,0.0,0.0,0.0,4.368919865004903,1.0,0.0,0.0,0.0
628,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
629,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.167143305297764,0.0,0.0,1.0,0.0
630,0.0,80.0,1.0,0.0,0.0,0.0,0.0,3.4339872044851463,1.0,0.0,0.0,0.0
631,0.0,51.0,0.0,0.0,0.0,0.0,0.0,2.086193694502369,0.0,0.0,0.0,0.0
632,0.0,32.0,1.0,0.0,0.0,0.0,0.0,3.449987545831587,1.0,1.0,0.0,0.0
633,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,1.0,9.0,0.0,0.0,5.0,0.0,1.0,3.3638415951183864,0.0,0.0,0.0,0.0
635,1.0,28.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
636,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
637,0.0,31.0,0.0,1.0,2.0,0.0,1.0,3.305053521109253,0.0,0.0,0.0,0.0
638,1.0,41.0,0.0,0.0,5.0,0.0,1.0,3.705920919968788,0.0,0.0,0.0,0.0
639,0.0,25.5,0.0,0.0,1.0,1.0,0.0,2.8390784635086144,0.0,0.0,0.0,0.0
640,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.180891922715322,0.0,0.0,0.0,0.0
641,1.0,24.0,1.0,0.0,0.0,0.0,0.0,4.252771798816619,1.0,1.0,0.0,0.0
642,1.0,2.0,0.0,0.0,5.0,0.0,1.0,3.3638415951183864,0.0,0.0,0.0,0.0
643,0.0,45.25,0.0,0.0,0.0,0.0,0.0,4.05171190165724,0.0,0.0,0.0,0.0
644,1.0,24.0,0.0,0.0,3.0,0.0,1.0,3.0085645861193133,0.0,1.0,0.0,0.0
645,0.0,48.0,1.0,0.0,1.0,1.0,0.0,4.353230991152628,1.0,1.0,0.0,0.0
646,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
647,0.0,56.0,1.0,0.0,0.0,0.0,0.0,3.597312260588446,1.0,1.0,0.0,0.0
648,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.145931282948669,0.0,0.0,0.0,0.0
649,1.0,23.0,0.0,0.0,0.0,0.0,0.0,2.145931282948669,0.0,0.0,0.0,0.0
650,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
651,1.0,18.0,0.0,1.0,1.0,1.0,0.0,3.1780538303479458,0.0,0.0,0.0,0.0
652,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.244245982405934,0.0,0.0,0.0,0.0
653,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.17806441028492,0.0,0.0,1.0,0.0
654,1.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0476928433652555,0.0,0.0,1.0,0.0
655,0.0,24.0,0.0,1.0,2.0,0.0,1.0,4.310799125385514,0.0,0.0,0.0,0.0
656,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
657,1.0,32.0,0.0,0.0,2.0,0.0,1.0,2.803360380906535,0.0,0.0,1.0,0.0
658,0.0,23.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
659,0.0,58.0,1.0,0.0,2.0,0.0,1.0,4.738607824217808,1.0,1.0,0.0,0.0
660,0.0,50.0,1.0,0.0,2.0,0.0,1.0,4.902678819257608,0.0,0.0,0.0,0.0
661,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.1071782966514356,0.0,1.0,0.0,0.0
662,0.0,47.0,1.0,0.0,0.0,0.0,0.0,3.2804411805263554,1.0,0.0,0.0,0.0
663,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.139571923732859,0.0,0.0,0.0,0.0
664,0.0,20.0,0.0,0.0,1.0,1.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
665,0.0,32.0,0.0,1.0,2.0,0.0,1.0,4.310799125385514,0.0,0.0,0.0,0.0
666,0.0,25.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
667,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
668,0.0,43.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
669,1.0,35.0,1.0,0.0,1.0,1.0,0.0,3.970291913552122,1.0,0.0,0.0,0.0
670,1.0,40.0,0.0,1.0,2.0,0.0,1.0,3.688879454113936,0.0,0.0,0.0,0.0
671,0.0,31.0,1.0,0.0,1.0,1.0,0.0,3.970291913552122,1.0,0.0,0.0,0.0
672,0.0,70.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0
673,0.0,31.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
674,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
676,0.0,24.5,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
677,1.0,18.0,0.0,0.0,0.0,0.0,0.0,2.3833998102837652,0.0,0.0,0.0,0.0
678,1.0,43.0,0.0,0.0,7.0,0.0,1.0,3.8691155044168695,0.0,0.0,0.0,0.0
679,0.0,36.0,1.0,0.0,1.0,1.0,0.0,6.240917354759096,1.0,1.0,0.0,0.0
680,1.0,23.5,0.0,0.0,0.0,0.0,0.0,2.212386825075897,0.0,0.0,1.0,0.0
681,0.0,27.0,1.0,0.0,0.0,0.0,0.0,4.353230991152628,1.0,1.0,0.0,0.0
682,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.3248357019288655,0.0,0.0,0.0,0.0
683,0.0,14.0,0.0,0.0,7.0,0.0,1.0,3.8691155044168695,0.0,0.0,0.0,0.0
684,0.0,60.0,0.0,1.0,2.0,0.0,1.0,3.688879454113936,0.0,0.0,0.0,0.0
685,0.0,25.0,0.0,1.0,3.0,0.0,1.0,3.751365871125377,0.0,1.0,0.0,0.0
686,0.0,14.0,0.0,0.0,5.0,0.0,1.0,3.705920919968788,0.0,0.0,0.0,0.0
687,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.4133032309283076,0.0,0.0,0.0,0.0
688,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.174274334826008,0.0,0.0,0.0,0.0
689,1.0,15.0,1.0,0.0,1.0,1.0,0.0,5.35817698994543,1.0,0.0,0.0,0.0
690,0.0,31.0,1.0,0.0,1.0,1.0,0.0,4.060443010546419,1.0,0.0,0.0,0.0
691,1.0,4.0,0.0,0.0,1.0,1.0,0.0,2.668387256845834,0.0,1.0,0.0,0.0
692,0.0,45.25,0.0,0.0,0.0,0.0,0.0,4.05171190165724,0.0,0.0,0.0,0.0
693,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.1071782966514356,0.0,1.0,0.0,0.0
694,0.0,60.0,1.0,0.0,0.0,0.0,0.0,3.3160025355989236,0.0,0.0,0.0,0.0
695,0.0,52.0,0.0,1.0,0.0,0.0,0.0,2.6741486494265287,0.0,0.0,0.0,0.0
696,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
697,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.167143305297764,0.0,0.0,1.0,0.0
698,0.0,49.0,1.0,0.0,2.0,0.0,1.0,4.717456363787216,1.0,1.0,0.0,0.0
699,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2.157559320943788,1.0,0.0,0.0,0.0
700,1.0,18.0,1.0,0.0,1.0,1.0,0.0,5.4316456135398825,1.0,1.0,0.0,0.0
701,0.0,35.0,1.0,0.0,0.0,0.0,0.0,3.3064287218760624,1.0,0.0,0.0,0.0
702,1.0,18.0,0.0,0.0,1.0,1.0,0.0,2.737880811060884,0.0,1.0,0.0,0.0
703,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.1681046787623672,0.0,0.0,1.0,0.0
704,0.0,26.0,0.0,0.0,1.0,1.0,0.0,2.180891922715322,0.0,0.0,0.0,0.0
705,0.0,39.0,0.0,1.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
706,1.0,45.0,0.0,1.0,0.0,0.0,0.0,2.6741486494265287,0.0,0.0,0.0,0.0
707,0.0,42.0,1.0,0.0,0.0,0.0,0.0,3.3064287218760624,1.0,0.0,0.0,0.0
708,1.0,22.0,1.0,0.0,0.0,0.0,0.0,5.027492411162679,0.0,0.0,0.0,0.0
709,0.0,24.0,0.0,0.0,2.0,0.0,1.0,2.7878344138303452,0.0,1.0,0.0,0.0
710,1.0,24.0,1.0,0.0,0.0,0.0,0.0,3.922056501139853,1.0,1.0,0.0,0.0
711,0.0,45.25,1.0,0.0,0.0,0.0,0.0,3.3160025355989236,1.0,0.0,0.0,0.0
712,0.0,48.0,1.0,0.0,1.0,1.0,0.0,3.970291913552122,1.0,0.0,0.0,0.0
713,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.3497835148230464,0.0,0.0,0.0,0.0
714,0.0,52.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
715,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.157559320943788,1.0,0.0,0.0,0.0
716,1.0,38.0,1.0,0.0,0.0,0.0,0.0,5.4316456135398825,1.0,1.0,0.0,0.0
717,1.0,27.0,0.0,1.0,0.0,0.0,0.0,2.4423470353692043,1.0,0.0,0.0,0.0
718,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.803360380906535,0.0,0.0,1.0,0.0
719,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.1719067693519296,0.0,0.0,0.0,0.0
720,1.0,6.0,0.0,1.0,1.0,1.0,0.0,3.5263605246161616,0.0,0.0,0.0,0.0
721,0.0,17.0,0.0,0.0,1.0,1.0,0.0,2.086193694502369,0.0,0.0,0.0,0.0
722,0.0,34.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
723,0.0,50.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
724,0.0,27.0,1.0,0.0,1.0,1.0,0.0,3.990834185852436,1.0,0.0,0.0,0.0
725,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.2682524139135403,0.0,0.0,0.0,0.0
726,1.0,30.0,0.0,1.0,3.0,0.0,1.0,3.091042453358316,0.0,0.0,0.0,0.0
727,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.1676241075599285,0.0,0.0,1.0,0.0
728,0.0,25.0,0.0,1.0,1.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0
729,1.0,25.0,0.0,0.0,1.0,1.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
730,1.0,29.0,1.0,0.0,0.0,0.0,0.0,5.35817698994543,1.0,0.0,0.0,0.0
731,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.9850504252071306,0.0,1.0,0.0,0.0
732,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0.0,23.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
734,0.0,23.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
735,0.0,28.5,0.0,0.0,0.0,0.0,0.0,2.8390784635086144,0.0,0.0,0.0,0.0
736,1.0,48.0,0.0,0.0,4.0,0.0,1.0,3.5660053559634015,0.0,0.0,0.0,0.0
737,0.0,35.0,1.0,0.0,0.0,0.0,0.0,6.240917354759096,1.0,1.0,0.0,0.0
738,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
739,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
740,0.0,45.25,1.0,0.0,0.0,0.0,0.0,3.4339872044851463,1.0,0.0,0.0,0.0
741,0.0,36.0,1.0,0.0,1.0,1.0,0.0,4.380149874661021,1.0,0.0,0.0,0.0
742,1.0,21.0,1.0,0.0,4.0,0.0,1.0,5.5735788721243535,1.0,1.0,0.0,0.0
743,0.0,24.0,0.0,0.0,1.0,1.0,0.0,2.8390784635086144,0.0,0.0,0.0,0.0
744,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2.188856327665703,0.0,0.0,0.0,0.0
745,0.0,70.0,1.0,0.0,2.0,0.0,1.0,4.276666119016055,1.0,0.0,0.0,0.0
746,0.0,16.0,0.0,0.0,2.0,0.0,1.0,3.056356895370426,0.0,0.0,0.0,0.0
747,1.0,30.0,0.0,1.0,0.0,0.0,0.0,2.6390573296152584,0.0,0.0,0.0,0.0
748,0.0,19.0,1.0,0.0,1.0,1.0,0.0,3.990834185852436,1.0,0.0,0.0,0.0
749,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2.169053700369523,0.0,0.0,1.0,0.0
750,1.0,4.0,0.0,1.0,2.0,0.0,1.0,3.1780538303479458,0.0,0.0,0.0,0.0
751,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.600836116795061,1.0,0.0,0.0,0.0
752,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.3513752571634776,0.0,0.0,0.0,0.0
753,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.1855792552411137,0.0,0.0,0.0,0.0
754,1.0,48.0,0.0,1.0,3.0,0.0,1.0,4.189654742026425,0.0,0.0,0.0,0.0
755,0.0,24.0,0.0,1.0,2.0,0.0,1.0,2.740840023925201,0.0,0.0,0.0,0.0
756,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.174274334826008,0.0,0.0,0.0,0.0
757,0.0,18.0,0.0,1.0,0.0,0.0,0.0,2.5257286443082556,0.0,0.0,0.0,0.0
758,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.2027647577118348,0.0,0.0,0.0,0.0
759,1.0,33.0,1.0,0.0,0.0,0.0,0.0,4.471638793363569,1.0,0.0,0.0,0.0
760,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.740840023925201,0.0,0.0,0.0,0.0
761,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2.094945728215801,0.0,0.0,0.0,0.0
762,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.1076888046179385,0.0,1.0,0.0,0.0
